   2.50000004E-02   0.00000000    
   7.50000030E-02   0.00000000    
  0.125000000       0.00000000    
  0.175000012       0.00000000    
  0.225000009       0.00000000    
  0.275000006       0.00000000    
  0.325000018       0.00000000    
  0.375000000       0.00000000    
  0.425000012       0.00000000    
  0.475000024       0.00000000    
  0.524999976       0.00000000    
  0.574999988       0.00000000    
  0.625000000       0.00000000    
  0.675000012       0.00000000    
  0.724999964       0.00000000    
  0.774999976       0.00000000    
  0.824999988       0.00000000    
  0.875000000       0.00000000    
  0.925000012       0.00000000    
  0.974999964       0.00000000    
   1.02499998       2.61486125    
   1.07500005       2.62568378    
   1.12500000       2.59868217    
   1.17499995       2.56085801    
   1.22500002       2.57074332    
   1.27499998      0.938533545    
   1.32500005      0.941097975    
   1.37500000      0.936296105    
   1.42499995      0.947253764    
   1.47500002      0.943152964    
   1.52499998      0.951610088    
   1.57500005      0.954853177    
   1.62500000      0.961733580    
   1.67499995      0.973926425    
   1.72500002      0.977739096    
   1.77499998      0.976566970    
   1.82500005      0.982767761    
   1.87500000       1.00262594    
   1.92499995       1.00740981    
   1.97500002       1.01486909    
   2.02500010       1.02896094    
   2.07500005       1.02917123    
   2.12500024       1.03282320    
   2.17500019       1.03310800    
   2.22500014       1.02397549    
   2.27500010       1.01630378    
   2.32500005       1.00251961    
   2.37500024      0.996949196    
   2.42500019      0.997397721    
   2.47500014      0.988984227    
   2.52500010      0.990736008    
   2.57500005      0.989837348    
   2.62500024      0.993379414    
   2.67500019      0.987234414    
   2.72500014      0.988759577    
   2.77500010      0.987654924    
   2.82500005      0.992253065    
   2.87500024      0.996993005    
   2.92500019      0.994997799    
   2.97500014      0.995907962    
   3.02500010      0.993042707    
   3.07500005      0.994221568    
   3.12500024      0.992404342    
   3.17500019      0.993007362    
   3.22500014      0.995518148    
   3.27500010      0.994055808    
   3.32500005      0.988295436    
   3.37500024      0.997241259    
   3.42500019      0.996419311    
   3.47500014      0.992291629    
   3.52500010      0.992746532    
   3.57500005      0.989333868    
   3.62500024      0.988595128    
   3.67500019      0.989847839    
   3.72500014      0.992236316    
   3.77500010      0.987003744    
   3.82500005      0.990075052    
   3.87500024      0.992227793    
   3.92500019      0.993860304    
   3.97500014      0.989872217    
   4.02500010      0.991987765    
   4.07500029      0.988011777    
   4.12500000      0.990453780    
   4.17500019      0.991361082    
   4.22500038      0.992813468    
   4.27500010      0.992570400    
   4.32500029      0.988314867    
   4.37500000      0.991336286    
   4.42500019      0.991399169    
   4.47500038      0.988433301    
   4.52500010      0.986848652    
   4.57500029      0.989487231    
   4.62500000      0.989430845    
   4.67500019      0.988143265    
   4.72500038      0.987558901    
   4.77500010      0.986861825    
   4.82500029      0.985618830    
   4.87500000      0.988327861    
   4.92500019      0.988141537    
   4.97500038      0.987671316    
   5.02500010      0.985739887    
   5.07500029      0.985944450    
   5.12500000      0.984954238    
   5.17500019      0.986166716    
   5.22500038      0.987029612    
   5.27500010      0.987184763    
   5.32500029      0.986309946    
   5.37500000      0.985530913    
   5.42500019      0.989584863    
   5.47500038      0.988826632    
   5.52500010      0.987945557    
   5.57500029      0.986423433    
   5.62500000      0.985448718    
   5.67500019      0.988232672    
   5.72500038      0.985545337    
   5.77500010      0.988523543    
   5.82500029      0.987053335    
   5.87500000      0.984665990    
   5.92500019      0.986115158    
   5.97500038      0.987483740    
   6.02500010      0.988704145    
   6.07500029      0.987377286    
   6.12500000      0.988211513    
   6.17500019      0.987804115    
   6.22500038      0.988615274    
   6.27500010      0.988486528    
   6.32500029      0.990306616    
   6.37500000      0.989519536    
   6.42500019      0.990091503    
