 -0.924715877     -0.862796843      -1.67063022    
  -1.79160976      -2.20175767     -0.755231380    
  -2.73473763      -2.04323697     -0.219377667    
   2.97165751      -3.00954247      -7.35866576E-02
   2.90390849       1.39912987       2.69785452    
  -2.30196476      -2.83313942       2.44269037    
  -1.83186841      -1.27914619       2.66017890    
  -2.25849557      0.157217517      -1.98827875    
  -1.73289800     -0.840406954     -0.699703276    
  -2.76861835     -0.881594777       2.14095640    
  -1.59087634      -2.19321108       1.97733212    
  -1.76785374      -1.23592579       1.63259447    
  -2.83373833      -1.01552033      -2.84771180    
  -2.67625427      -1.04376638     -0.299636930    
 -0.268627584      -1.78333402      0.178237379    
  -2.82245064      -2.50075960      0.836608052    
  -2.42070484      -1.75593519      -2.24525571    
   2.88410020      -2.87288737       1.81609523    
  -2.47378206     -0.126058623       2.85935235    
  -2.50601935      0.808494389     -0.553567290    
   2.46414304      0.244473904      0.891095519    
   3.00320315      0.927297592       1.76610804    
  -2.35420132       2.85744071E-02   1.82995498    
   1.65426838       1.23935521      -1.88162816    
  -1.70692217      -2.17156601      -2.90027976    
 -0.805380404      -2.58155727     -0.899396896    
  0.173233852      -2.95812702     -0.472187698    
  -2.15246272      0.990348399       2.29901338    
   2.37876773       2.53633523       2.67210245    
  -1.20219934      0.573168039       2.06299162    
   2.64457059       2.68261957      0.863380313    
  -2.47311139       2.29289651     -0.723649859    
  -2.51659203       2.25205255      -1.76697123    
   2.37340260      -1.59105337       1.21898901    
   1.61480010       2.63184881      0.823548794    
   2.53596997       1.37336779      0.939676225    
  0.313885480     -0.801981926       2.52862620    
  0.256963760      -2.01650643     -0.860054433    
 -0.570474625      -1.80181408      -1.52619016    
 -0.925877750      -1.54174626     -0.596426368    
  -2.11511922      -2.99379659       1.42909169    
  -2.65622401       2.09917641       2.05495143    
  -2.76071095      -1.89983463       1.64753973    
  -1.02333021      -1.54763544      -2.49526954    
  -1.87145281      -1.60320866       7.07535967E-02
   2.03917241      -2.60693932       1.31859493    
 -0.628149807      -2.60807824      -2.51012826    
 -0.587109625     -0.691394150      -2.83261466    
   2.64639878     -0.433147728      -1.47340453    
   2.83920693      -8.26938897E-02  -2.44603777    
  -2.46959591     -0.165027753     -0.895068169    
  -2.02216077      -2.73432732      0.233050942    
 -0.378208995       2.44008183      -1.04914594    
  -1.82751250     -0.868067563      -2.44805717    
  -1.27693057      -8.57081823E-03  -2.17683649    
  -1.62587678       1.89998400      -2.28696179    
 -0.770794153       1.41396546       1.59752655    
  -2.68214607      -1.43559957      0.706993937    
  -2.99285150     -0.588709414       1.18360281    
  -1.77288651       1.24687827       1.27243936    
  -1.91423428       2.11196136       2.76378059    
  -1.12102270       1.44165826       2.60250330    
  -1.66143143      -2.48243117      -1.90372694    
  -2.52470684       1.97177112       1.02474117    
  -1.49910855      -1.98208225      0.937213600    
  0.474887431      -1.90530960E-02   1.87951207    
  -2.47566557      -2.79617071      -2.45746398    
  -1.25043821       2.96034431       2.40741897    
  -1.84355748       1.28714395       5.31012118E-02
  -1.11861217       2.93853593      0.960376918    
 -0.327919602      0.502299726       1.47165596    
  -1.67718506       2.14288068       1.74522662    
   1.23918891      -1.38462806       2.77604914    
   1.03628969      -1.26786244      -1.03570175    
  0.182294711      -1.05185771     -0.392933339    
  -2.06447220     -0.651814163      0.641677797    
  0.493610859      -1.11213839      0.711395144    
  0.751513481      -2.64749050       2.08710027    
  0.896290302     -0.276047111      -1.13881326    
 -0.322773039      0.775581658     -0.700398624    
 -0.578837991      0.567489266      -1.72519910    
   1.14637065     -0.742622077     -0.122435994    
  -1.05369306      -1.17622495      0.489740103    
   4.01130170E-02  -1.74902582      -2.43334556    
