  -10.000000000000000        1.9287498479639178E-022
  -9.8999999985098839        5.2167367389851368E-022
  -9.7999999970197678        1.3969439839466308E-021
  -9.6999999955296516        3.7035321382463238E-021
  -9.5999999940395355        9.7209855765399751E-021
  -9.4999999925494194        2.5261639597288739E-020
  -9.3999999910593033        6.4993485182926739E-020
  -9.2999999895691872        1.6555228226953334E-019
  -9.1999999880790710        4.1750105137345320E-019
  -9.0999999865889549        1.0424063056059504E-018
  -8.9999999850988388        2.5767574547250617E-018
  -8.8999999836087227        6.3061908139484260E-018
  -8.7999999821186066        1.5279802087245388E-017
  -8.6999999806284904        3.6654340133444028E-017
  -8.5999999791383743        8.7054281841368084E-017
  -8.4999999776482582        2.0469721020679982E-016
  -8.3999999761581421        4.7653056896544222E-016
  -8.2999999746680260        1.0983143607550832E-015
  -8.1999999731779099        2.5062224383666228E-015
  -8.0999999716877937        5.6619968154081265E-015
  -7.9999999701976776        1.2664168568466892E-014
  -7.8999999687075615        2.8044054315005155E-014
  -7.7999999672174454        6.1483979848740677E-014
  -7.6999999657273293        1.3345664370134452E-013
  -7.5999999642372131        2.8679757883957244E-013
  -7.4999999627470970        6.1019383824669756E-013
  -7.3999999612569809        1.2853375936377493E-012
  -7.2999999597668648        2.6805484245946143E-012
  -7.1999999582767487        5.5346117343391460E-012
  -7.0999999567866325        1.1313779671301061E-011
  -6.9999999552965164        2.2897355621595335E-011
  -6.8999999538064003        4.5879639494875832E-011
  -6.7999999523162842        9.1014737156336417E-011
  -6.6999999508261681        1.7875594600655761E-010
  -6.5999999493360519        3.4758924435157967E-010
  -6.4999999478459358        6.6915883597503343E-010
  -6.3999999463558197        1.2754080674025784E-009
  -6.2999999448657036        2.4067232722667603E-009
  -6.1999999433755875        4.4963510408206374E-009
  -6.0999999418854713        8.3167054050884343E-009
  -5.9999999403953552        1.5229985191378799E-008
  -5.8999999389052391        2.7612434521431579E-008
  -5.7999999374151230        4.9564071183097169E-008
  -5.6999999359250069        8.8081824134500657E-008
  -5.5999999344348907        1.5497537047175065E-007
  -5.4999999329447746        2.6995794989778403E-007
  -5.3999999314546585        4.6557174390725585E-007
  -5.2999999299645424        7.9493965660685937E-007
  -5.1999999284744263        1.3438127774397198E-006
  -5.0999999269843102        2.2490568045359967E-006
  -4.9999999254941940        3.7266545603654072E-006
  -4.8999999240040779        6.1135702429423670E-006
  -4.7999999225139618        9.9295079989618991E-006
  -4.6999999210238457        1.5966789824483169E-005
  -4.5999999195337296        2.5419355925040964E-005
  -4.4999999180436134        4.0065312169185152E-005
  -4.3999999165534973        6.2521526730507904E-005
  -4.2999999150633812        9.6593449000757325E-005
  -4.1999999135732651        1.4774841386355802E-004
  -4.0999999120831490        2.2374587437183914E-004
  -3.9999999105930328        3.3546274787331674E-004
  -3.8999999091029167        4.9795559802781489E-004
  -3.7999999076128006        7.3180267579538334E-004
  -3.6999999061226845        1.0647666065103452E-003
  -3.5999999046325684        1.5338112059166535E-003
  -3.4999999031424522        2.1874918597455900E-003
  -3.3999999016523361        3.0887164410479400E-003
  -3.2999999001622200        4.3178414302090405E-003
  -3.1999998986721039        5.9760248327272759E-003
  -3.0999998971819878        8.1887036244069327E-003
  -2.9999998956918716        1.1109000014518701E-002
  -2.8999998942017555        1.4920790646988079E-002
  -2.7999998927116394        1.9841100704782944E-002
  -2.6999998912215233        2.6121417525826571E-002
  -2.5999998897314072        3.4047464495949337E-002
  -2.4999998882412910        4.3936945899246301E-002
  -2.3999998867511749        5.6134778091405685E-002
  -2.2999998852610588        7.1005372477920936E-002
  -2.1999998837709427        8.8921640196995347E-002
  -2.0999998822808266       0.11025055255954930     
  -1.9999998807907104       0.13533531550306152     
  -1.8999998793005943       0.16447449429589941     
  -1.7999998778104782       0.19789874260968335     
  -1.6999998763203621       0.23574612612274889     
  -1.5999998748302460       0.27803735613617436     
  -1.4999998733401299       0.32465252903901204     
  -1.3999998718500137       0.37531116618595950     
  -1.2999998703598976       0.42955743060495954     
  -1.1999998688697815       0.48675233255348910     
  -1.0999998673796654       0.54607450630234100     
 -0.99999986588954926       0.60653074105473359     
 -0.89999986439943314       0.66697689225666357     
