   2.50000004E-02   0.00000000    
   7.50000030E-02   0.00000000    
  0.125000000       0.00000000    
  0.175000012       0.00000000    
  0.225000009       0.00000000    
  0.275000006       0.00000000    
  0.325000018       0.00000000    
  0.375000000       0.00000000    
  0.425000012       0.00000000    
  0.475000024       0.00000000    
  0.524999976       0.00000000    
  0.574999988       0.00000000    
  0.625000000       0.00000000    
  0.675000012       0.00000000    
  0.724999964       0.00000000    
  0.774999976       0.00000000    
  0.824999988       0.00000000    
  0.875000000       0.00000000    
  0.925000012       0.00000000    
  0.974999964       0.00000000    
   1.02499998       1.28786755    
   1.07500005       1.26509392    
   1.12500000       1.22070074    
   1.17499995       1.17938948    
   1.22500002       1.14547658    
   1.27499998       1.13821387    
   1.32500005       1.13694668    
   1.37500000       1.10382164    
   1.42499995       1.08588779    
   1.47500002       1.05229747    
   1.52499998       1.03382015    
   1.57500005       1.01588845    
   1.62500000       1.01686668    
   1.67499995       1.00236654    
   1.72500002      0.989698470    
   1.77499998      0.990948915    
   1.82500005      0.981971443    
   1.87500000      0.983931959    
   1.92499995      0.981045008    
   1.97500002      0.985534430    
   2.02500010      0.983825862    
   2.07500005      0.987639546    
   2.12500024      0.997514129    
   2.17500019      0.992332518    
   2.22500014      0.990756750    
   2.27500010      0.997170687    
   2.32500005      0.999997914    
   2.37500024      0.992102981    
   2.42500019      0.999076605    
   2.47500014      0.998354137    
   2.52500010      0.996421933    
   2.57500005      0.996671259    
   2.62500024      0.997827709    
   2.67500019       1.00541878    
   2.72500014       1.00066662    
   2.77500010      0.996084452    
   2.82500005      0.996943176    
   2.87500024      0.996805847    
   2.92500019      0.995962322    
   2.97500014       1.00103617    
   3.02500010      0.992406607    
   3.07500005       1.00027633    
   3.12500024      0.992472351    
   3.17500019      0.999600351    
   3.22500014      0.997104943    
   3.27500010      0.999352515    
   3.32500005      0.995633364    
   3.37500024      0.994278610    
   3.42500019      0.998517156    
   3.47500014      0.996227145    
   3.52500010      0.993523359    
   3.57500005      0.999509335    
   3.62500024      0.998020768    
   3.67500019      0.999116957    
   3.72500014       1.00101924    
   3.77500010      0.998383880    
   3.82500005      0.996889055    
   3.87500024       1.00072682    
   3.92500019      0.996065199    
   3.97500014      0.998424590    
   4.02500010      0.998282254    
   4.07500029       1.00319135    
   4.12500000       1.00056934    
   4.17500019      0.998919189    
   4.22500038       1.00085831    
   4.27500010      0.993255794    
   4.32500029      0.997819722    
   4.37500000      0.995335937    
   4.42500019      0.999801934    
   4.47500038      0.999493539    
   4.52500010      0.999162734    
   4.57500029       1.00150907    
   4.62500000      0.996574938    
   4.67500019      0.999308944    
   4.72500038      0.996152937    
   4.77500010      0.998789549    
   4.82500029      0.998414755    
   4.87500000      0.998072207    
   4.92500019      0.997038960    
   4.97500038       1.00069559    
   5.02500010      0.999626815    
   5.07500029      0.997001529    
