  -1.71862960       4.56941080     -0.656524837    
 -0.128345966       4.61046505       3.68552995    
  -3.35537004      -2.45508552      -1.30086589    
   4.09868193      -2.49581242     -0.308627933    
   4.05784035       3.87613153     -0.869343400    
  0.431845814      0.206567973      -1.60368276    
   1.13098109     -0.631740749      -1.77907491    
   2.58306193      0.298691005       1.43481100    
 -0.772424698       1.73223615E-02   4.10968447    
  -4.08901453       3.13521838       1.72950423    
 -0.963978291       1.33284414       4.64970636    
   4.56499195      -1.88022089      -1.28342605    
  -3.36843878E-02  -2.07582045     -0.748276234    
   2.72456598       3.36905980      0.384333253    
  -1.45171106       1.75621581      -3.53680992    
   1.95342839      0.112790793      -4.04719400    
   1.83439863       1.24251890       3.29724669    
  -1.85581446E-02 -0.571110725     -0.891743362    
  -3.65896153      -4.19915199      -1.63455319    
  -3.41522574      -3.15237689      -3.34465885    
  -4.60905313      -1.40888417      0.917541385    
  -3.30037594       6.39141798E-02  -4.15972185    
 -0.247232050      -3.81780243       4.23426247    
  -2.34802341       2.63082218      -2.43525124    
   4.11376762      -2.19701552       1.67459393    
 -0.735472083       1.68359923     -0.556247830    
  -3.54402852       4.29066896       1.17876244    
  -2.93222213      -2.37427950      -2.82936239    
   4.63548708      -2.66654468      0.848912656    
  -1.35000396      -3.93624067       2.89226580    
 -0.884828210       3.20479202      0.473894328    
   3.07377458       3.55183029       1.31151211    
   2.73670006     -0.137581825     -0.503486514    
   4.32517719       1.46811092      0.321914941    
  -4.27910280      -2.79151082       3.13418341    
 -0.701264977      0.782289565      -1.69701207    
   1.34253490       1.94781828      -8.27617645E-02
 -0.638635159       3.05506039      -1.32147169    
   3.85177231      -3.01282978      -3.24512959    
   2.46883559      -1.78373921       2.34792900    
 -0.718700707     -0.423416436      0.919136822    
  -4.30633068      -4.25990343       4.01860189    
   4.01583004       1.40875304       1.47320127    
   3.35445452      -1.99016011      -3.53960228    
  0.187819064       1.83414006       3.79945421    
   1.68144810      -2.96828604       4.65409946    
  0.684383333      -3.28933811      0.949992418    
   3.79167604      -3.03729367       4.48261070    
 -0.167494670      -1.24239862       4.45424557    
  0.113620728       4.67880344       2.17522645    
   4.39837742       2.64117455     -0.740177691    
  -4.06919670      -2.33115888      -2.83654046    
   3.67755461       4.20050049       2.85901785    
   4.32826328      -3.11359143      -2.26135850    
   1.61795187       4.37869263      -2.23248863    
  -1.43677711      0.912224054      -2.39936280    
  -2.82946396      -4.01372385      -2.71897054    
   1.47170258       3.37044764      -3.05807543    
  -1.50424576      -1.30635476     -0.951933920    
 -0.903907776      -1.11714339      -3.77946019    
   3.27236629       2.70297766      -3.21762466    
   1.78967702      -1.72440898      -2.62299514    
 -0.806507468      -2.62815523       3.54461884    
   3.15070009       2.17251420     -0.792567551    
  -1.01146543       1.99755108       2.47017503    
  -1.43373847       1.71597672      -1.50050783    
   4.03747129     -0.952695251      -3.43944836    
  -4.26847363       2.54025459      -4.15622807    
 -0.133528650       1.29406643       2.61793184    
  0.558612227       1.26626551      -4.08753872    
   4.43137074      -2.85323906      -4.10646009    
  -1.73125982       2.74239445       3.18871999    
  -2.28638291       4.01518822       1.49815226    
   4.10068750       1.05324364       3.31039548    
   3.01120090      -3.06718278      -4.06283569    
   1.23145103      -4.30731344     -0.975172758    
   4.36923599       3.83407879      -3.64458323    
   4.10247564       2.72037625       2.24831152    
  0.760500968      0.336144686       2.63265228    
  -3.76036787       1.71617270      -3.68900967    
   3.73645425     -0.613933325      -4.44784927    
 -0.103565738       4.53553057      -1.40529424E-02
   1.28015244      0.789711297       3.99651647    
  -3.88006067      0.441176802     -0.639495373    
   4.20710754       3.45291448       3.83495140    
   3.03417253      0.782867432       4.62598133    
   3.75866246      0.855054975      -3.32389522    
 -0.764356911      -4.48513699      -3.39478111    
   2.58371806      -1.21334946       3.32892227    
  -2.76496220       4.30390215       2.37643123    
 -0.237561196       2.50632167      -3.11503720    
   1.63191557     -0.998955727       2.40810370    
  -3.79276252       3.77269721      -1.74906254E-02
  -1.72350574       2.17221045       4.68610001    
  -4.21504927      -2.54602766       1.83739448    
  -2.68322039      -2.91856194       4.01770687    
  -1.69412422      0.569543302      0.241555780    
 -0.480648667       4.43356228      -4.38881111    
  -4.08169460       4.11365795      -3.00983214    
  -1.77439916       3.52849865       2.28312802    
   1.36098790       4.69062567       3.68720436    
   2.82293010       1.38025892       2.71283746    
   2.52341390       4.40982151      -1.17352235    
  -4.38848114      -3.53694868     -0.944908500    
   4.63415909      -1.62905586       3.32993603    
   2.29450774       2.42403722      -1.87051570    
  -2.81735563     -0.522815526      -1.62619758    
  -1.72269154      0.675812364      -1.01882899    
   1.86808419       3.27319813      -1.48475266    
 -0.371132195      -1.73009574      -1.77214515    
  -2.43982530       3.27349758       4.34771347    
   3.49016142       4.08946323       4.50702333    
  0.895684659      -3.36287427      -2.24549651    
   2.63566446      -3.53075290      0.735036552    
   3.03664660      -2.64236808       1.66139627    
  -2.04082441       2.38151169       1.20125663    
  -2.97359157      -3.65900040       1.81555748    
 -0.929389775      -2.38065338      -7.06675351E-02
  -3.33760262       2.89694881      0.890801132    
   4.38703203       2.29330659E-02  -1.15930951    
  -3.65119839      -1.57744861       1.56310463    
   2.28874660      -1.86099756      -4.53921604    
  0.559278011       3.72559977     -0.796239614    
  -4.13422108       1.02511692       4.45480251    
  -2.33475828     -0.342689663     -0.179241329    
   3.02265584E-02 -0.806019723       2.46849203    
   1.79098725      -2.47485709      -1.44300199    
  0.530689895      -3.46759582       3.53155756    
  -2.96218824     -0.152180701       1.51205111    
 -0.662404060      -2.57054901      -3.36542416    
   2.24135160      -2.63160920       3.00280905    
   3.25697899      0.100854754      0.693317890    
   3.62132144       1.89188886       3.76632881    
  -3.59732985      -1.77778471     -0.163672343    
  -1.92117369       3.49918485      0.148859769    
   1.26156819     -0.799021602       3.54583931    
  0.792590439       1.02146780      0.107215166    
  -3.09371853       1.44121599      -1.02914310    
   1.51757538      -3.08646297       1.62816834    
  0.634408057     -0.645014286      -2.72879338    
  -4.63010740      -3.86680698      -2.97200036    
  -2.47007799      -3.33338761     -0.316800058    
   2.40939665       1.00347698      -1.24724817    
 -0.780095518      -3.18345547      -1.99656093    
   1.09725440      -1.24040425      0.474177480    
  -5.08988798E-02   8.89692754E-02  -2.65509582    
   3.53882575       2.12722111      0.624710798    
   3.30201817       4.14782524      -2.28130150    
  -2.49111772      -1.65419197     -0.855286360    
  -3.28094125      -1.34697604       4.44279671    
