#=======N==========PiCalc==========DeltaPi======ErrorRelativo===
           1   0.00000000       3.14150000       1.00000000    
           2   2.00000000       1.14150000      0.363361448    
           3   1.33333337       1.80816662      0.575574279    
           4   1.00000000       2.14150000      0.681680739    
           5  0.800000012       2.34150004      0.745344579    
           6   1.33333337       1.80816662      0.575574279    
           7   1.71428573       1.42721426      0.454309821    
           8   2.00000000       1.14150000      0.363361448    
           9   2.22222233      0.919277668      0.292623788    
          10   2.40000010      0.741499901      0.236033708    
          11   2.54545450      0.596045494      0.189732775    
          12   2.66666675      0.474833250      0.151148573    
          13   2.76923084      0.372269154      0.118500449    
          14   2.85714293      0.284357071       9.05163363E-02
          15   2.93333340      0.208166599       6.62634373E-02
          16   2.75000000      0.391499996      0.124621995    
          17   2.82352948      0.317970514      0.101216145    
          18   2.88888884      0.252611160       8.04110020E-02
          19   2.73684216      0.404657841      0.128810391    
          20   2.79999995      0.341500044      0.108706050    
          21   2.85714293      0.284357071       9.05163363E-02
          22   2.90909100      0.232409000       7.39802644E-02
          23   2.95652175      0.184978247       5.88821396E-02
          24   2.83333325      0.308166742       9.80954170E-02
          25   2.88000011      0.261499882       8.32404494E-02
          26   2.92307687      0.218423128       6.95282891E-02
          27   2.81481481      0.326685190      0.103990190    
          28   2.85714293      0.284357071       9.05163363E-02
          29   2.89655161      0.244948387       7.79717937E-02
          30   2.93333340      0.208166599       6.62634373E-02
          31   2.96774197      0.173758030       5.53105287E-02
          32   3.00000000      0.141499996       4.50421758E-02
          33   3.03030300      0.111196995       3.53961475E-02
          34   3.05882359       8.26764107E-02   2.63174959E-02
          35   3.08571434       5.57856560E-02   1.77576505E-02
          36   3.11111116       3.03888321E-02   9.67335142E-03
          37   3.02702713      0.114472866       3.64389196E-02
          38   2.94736838      0.194131613       6.17958345E-02
          39   2.97435904      0.167140961       5.32041900E-02
          40   2.90000010      0.241499901       7.68740699E-02
          41   2.92682934      0.214670658       6.83338046E-02
          42   2.95238090      0.189119101       6.02002554E-02
          43   2.88372087      0.257779121       8.20560604E-02
          44   2.90909100      0.232409000       7.39802644E-02
          45   2.93333340      0.208166599       6.62634373E-02
          46   2.86956525      0.271934748       8.65620747E-02
          47   2.89361691      0.247883081       7.89059624E-02
          48   2.91666675      0.224833250       7.15687573E-02
          49   2.93877554      0.202724457       6.45311028E-02
          50   2.88000011      0.261499882       8.32404494E-02
          51   2.90196085      0.239539146       7.62499273E-02
          52   2.92307687      0.218423128       6.95282891E-02
          53   2.94339633      0.198103666       6.30602166E-02
          54   2.96296287      0.178537130       5.68318106E-02
          55   2.98181820      0.159681797       5.08297943E-02
          56   2.92857146      0.212928534       6.77792579E-02
          57   2.94736838      0.194131613       6.17958345E-02
          58   2.96551728      0.175982714       5.60186915E-02
          59   2.98305082      0.158449173       5.04374243E-02
          60   3.00000000      0.141499996       4.50421758E-02
          61   3.01639342      0.125106573       3.98238339E-02
          62   2.96774197      0.173758030       5.53105287E-02
          63   2.92063498      0.220865011       7.03055933E-02
          64   2.87500000      0.266499996       8.48320872E-02
          65   2.89230776      0.249192238       7.93226957E-02
          66   2.90909100      0.232409000       7.39802644E-02
          67   2.92537308      0.216126919       6.87973648E-02
          68   2.94117641      0.200323582       6.37668595E-02
          69   2.89855075      0.242949247       7.73354247E-02
          70   2.85714293      0.284357071       9.05163363E-02
          71   2.81690145      0.324598551      0.103325978    
          72   2.83333325      0.308166742       9.80954170E-02
          73   2.84931517      0.292184830       9.30080637E-02
          74   2.86486483      0.276635170       8.80583078E-02
          75   2.88000011      0.261499882       8.32404494E-02
          76   2.89473677      0.246763229       7.85494894E-02
          77   2.90909100      0.232409000       7.39802644E-02
          78   2.92307687      0.218423128       6.95282891E-02
          79   2.93670893      0.204791069       6.51889443E-02
          80   2.95000005      0.191499949       6.09581247E-02
          81   2.91358018      0.227919817       7.25512728E-02
          82   2.87804890      0.263451099       8.38615596E-02
          83   2.89156628      0.249933720       7.95587227E-02
          84   2.90476179      0.236738205       7.53583312E-02
          85   2.91764712      0.223852873       7.12566823E-02
          86   2.93023252      0.211267471       6.72505051E-02
          87   2.94252872      0.198971272       6.33363873E-02
          88   2.95454550      0.186954498       5.95112219E-02
          89   2.96629214      0.175207853       5.57720363E-02
          90   2.93333340      0.208166599       6.62634373E-02
          91   2.94505501      0.196444988       6.25322238E-02
          92   2.91304350      0.228456497       7.27221072E-02
          93   2.88172054      0.259779453       8.26928094E-02
          94   2.89361691      0.247883081       7.89059624E-02
          95   2.90526319      0.236236811       7.51987323E-02
          96   2.87500000      0.266499996       8.48320872E-02
          97   2.88659787      0.254902124       8.11402574E-02
          98   2.89795923      0.243540764       7.75237158E-02
          99   2.90909100      0.232409000       7.39802644E-02
         100   2.92000008      0.221499920       7.05076903E-02
         101   2.93069315      0.210806847       6.71038851E-02
         102   2.94117641      0.200323582       6.37668595E-02
         103   2.95145631      0.190043688       6.04945682E-02
         104   2.96153855      0.179961443       5.72851971E-02
         105   2.97142863      0.170071363       5.41369915E-02
         106   2.98113203      0.160367966       5.10482155E-02
         107   2.99065423      0.150845766       4.80171144E-02
         108   3.00000000      0.141499996       4.50421758E-02
         109   2.97247696      0.169023037       5.38032912E-02
         110   2.94545460      0.196045399       6.24050274E-02
         111   2.95495486      0.186545134       5.93809113E-02
         112   2.96428561      0.177214384       5.64107560E-02
         113   2.97345138      0.168048620       5.34931161E-02
         114   2.98245621      0.159043789       5.06267026E-02
         115   2.95652175      0.184978247       5.88821396E-02
         116   2.96551728      0.175982714       5.60186915E-02
         117   2.94017100      0.201328993       6.40868992E-02
         118   2.94915247      0.192347527       6.12279251E-02
         119   2.95798326      0.183516741       5.84169142E-02
         120   2.96666670      0.174833298       5.56528084E-02
         121   2.97520661      0.166293383       5.29343896E-02
         122   2.98360658      0.157893419       5.02605177E-02
         123   2.99186993      0.149630070       4.76301350E-02
         124   3.00000000      0.141499996       4.50421758E-02
         125   2.97600007      0.165499926       5.26818149E-02
         126   2.98412704      0.157372952       5.00948429E-02
         127   2.99212599      0.149374008       4.75486256E-02
         128   3.00000000      0.141499996       4.50421758E-02
         129   3.00775194      0.133748055       4.25745845E-02
         130   3.01538467      0.126115322       4.01449390E-02
         131   3.02290082      0.118599176       3.77524048E-02
         132   3.00000000      0.141499996       4.50421758E-02
         133   3.00751877      0.133981228       4.26488072E-02
         134   2.98507452      0.156425476       4.97932434E-02
         135   2.96296287      0.178537130       5.68318106E-02
         136   2.94117641      0.200323582       6.37668595E-02
         137   2.91970801      0.221791983       7.06006661E-02
         138   2.89855075      0.242949247       7.73354247E-02
         139   2.90647483      0.235025167       7.48130381E-02
         140   2.91428566      0.227214336       7.23267049E-02
         141   2.89361691      0.247883081       7.89059624E-02
         142   2.90140843      0.240091562       7.64257684E-02
         143   2.90909100      0.232409000       7.39802644E-02
         144   2.91666675      0.224833250       7.15687573E-02
         145   2.92413783      0.217362165       6.91905692E-02
         146   2.90410948      0.237390518       7.55659789E-02
         147   2.91156459      0.229935408       7.31928721E-02
         148   2.91891885      0.222581148       7.08518699E-02
         149   2.92617440      0.215325594       6.85422868E-02
