  0.100000001       2.38540220       2.38185692    
  0.200000003       2.64913774       2.70640874    
  0.300000012       2.93094015       3.14927745    
  0.400000006       3.23516035       3.65150023    
  0.500000000       3.57402802       4.26534367    
  0.600000024       3.93219924       5.06841564    
  0.699999988       4.28433990       6.06334734    
  0.800000012       4.61312866       7.31619883    
  0.900000036       4.87948132       8.98148251    
   1.00000000       5.03120995       11.1238461    
