   1.9999999494757503E-003   2.9998085561973258E-006   1.4999043159894330E-003
   3.9999998989515007E-003   1.1996923479671936E-005   2.9992309456849304E-003
   5.9999998484272510E-003   2.6984423395004072E-005   4.4974040127813272E-003
   7.9999997979030013E-003   4.7950809460222565E-005   5.9938513339452409E-003
   9.9999997473787516E-003   7.4880060775601079E-005   7.4880062667230570E-003
   1.1999999696854502E-002   1.0775171117849383E-004   8.9793094917109233E-003
   1.3999999646330252E-002   1.4654094623878344E-004   1.0467210710051373E-002
   1.5999999595806003E-002   1.9121871901350046E-004   1.1951170240255733E-002
   1.7999999545281753E-002   2.4175188291170705E-004   1.3430660501048524E-002
   1.9999999494757503E-002   2.9810333985361452E-004   1.4905167369216925E-002
   2.1999999444233254E-002   3.6023220177150607E-004   1.6374191403260779E-002
   2.3999999393709004E-002   4.2809396339559127E-004   1.7837248925423113E-002
   2.5999999343184754E-002   5.0164068419980762E-004   1.9293872956627597E-002
   2.7999999292660505E-002   5.8082117737512633E-004   2.0743614001710851E-002
   2.9999999242136255E-002   6.6558120376138423E-004   2.2186040685846002E-002
   3.1999999191612005E-002   7.5586366881030690E-004   2.3620740247032181E-002
   3.3999999141087756E-002   8.5160882085919215E-004   2.5047318893312971E-002
   3.5999999090563506E-002   9.5275444922739540E-004   2.6465402035999942E-002
   3.7999999040039256E-002   1.0592360808731902E-003   2.7874634411361707E-002
   3.9999998989515007E-002   1.1709871745457677E-003   2.9274680103184816E-002
   4.1999998938990757E-002   1.2879393115269144E-003   3.0665222477690449E-002
   4.3999998888466507E-002   1.4100223821975604E-003   3.2045964041311881E-002
   4.5999998837942258E-002   1.5371647677915156E-003   3.3416626230947065E-002
   4.7999998787418008E-002   1.6692935168257487E-003   3.4776949145742732E-002
   4.9999998736893758E-002   1.8063345158137187E-003   3.6126691228911358E-002
   5.1999998686369509E-002   1.9482126539658404E-003   3.7465628907342938E-002
   5.3999998635845259E-002   2.0948519816384307E-003   3.8793556195534151E-002
   5.5999998585321009E-002   2.2461758623235173E-003   4.0110284269048099E-002
